--------- beginning of system 
03-03 21:44:59.671  5699  5699 D MccTable: updateMccMncConfiguration mccmnc='46002' fromServiceState=false 
03-03 21:44:59.675  5699  5699 D MccTable: updateMccMncConfiguration defaultMccMnc=46002 
03-03 21:44:59.676  5699  5699 D MccTable: updateMccMncConfiguration: mcc=460, mnc=2 
03-03 21:44:59.676  5699  5699 D MccTable: updateMccMncConfiguration updateConfig config={1.0 460mcc2mnc ?locale ?layoutDir ?swdp ?wdp ?hdp ?density ?lsize ?long ?orien ?uimode ?night ?touch ?keyb/?/? ?nav/?} 
03-03 22:00:29.003  3611  3611 D DeviceIdleController: scheduleAlarmLocked(1800000, false)
03-03 22:00:29.006  3611  3678 I DisplayPowerController: Blocking screen on until initial contents have been drawn.
03-03 22:00:29.091  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:771 android.content.ContextWrapper.sendBroadcast:396 com.android.incallui.InCallActivity.closeNB:295 com.android.incallui.InCallActivity.onStart:312 android.app.Instrumentation.callActivityOnStart:1238 
03-03 22:00:29.098  3611  3611 D DeviceIdleController: updateDisplayLocked: screenOn=false
03-03 22:00:29.107  3611  3611 W InputMethodManagerService: Unexpected intent Intent { act=android.intent.action.SCREEN_OFF flg=0x50000010 }
03-03 22:00:29.145  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:771 android.content.ContextWrapper.sendBroadcast:396 android.app.Activity.sendHideNavBarBroadcast:1322 android.app.Activity.onResume:1300 com.android.incallui.InCallActivity.onResume:334 
03-03 22:00:29.469  3611  3676 I DisplayManagerService: Display device changed state: "内置屏幕", ON
03-03 22:00:29.471  3611  3611 D DeviceIdleController: updateDisplayLocked: screenOn=true
03-03 22:00:29.471  3611  3611 I DeviceIdleController: becomeActiveLocked, reason = screen
03-03 22:00:29.473  3611  3670 D DeviceIdleController: handleMessage(4)
03-03 22:00:29.475  3611  3611 D DeviceIdleController: stopMonitoringSignificantMotion()
03-03 22:00:29.902  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:771 android.content.ContextWrapper.sendBroadcast:396 com.android.incallui.InCallActivity.openNB:286 com.android.incallui.InCallActivity.onStop:401 android.app.Instrumentation.callActivityOnStop:1279 
03-03 22:00:30.047  3611  3611 D DeviceIdleController: updateDisplayLocked: screenOn=true
03-03 22:00:30.047  3611  3611 I DeviceIdleController: becomeActiveLocked, reason = screen
03-03 22:00:30.121  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:771 android.content.ContextWrapper.sendBroadcast:396 com.android.incallui.InCallActivity.closeNB:295 com.android.incallui.InCallActivity.onStart:312 android.app.Instrumentation.callActivityOnStart:1238 
03-03 22:00:30.193  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:771 android.content.ContextWrapper.sendBroadcast:396 android.app.Activity.sendHideNavBarBroadcast:1322 android.app.Activity.onResume:1300 com.android.incallui.InCallActivity.onResume:334 
03-03 22:00:30.539  3611  5187 I Telecom : PhoneAccountRegistrar: [ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}(icon: Icon(typ=BITMAP size=72x72) -> Icon(typ=BITMAP size=72x72))]
03-03 22:00:30.593  3611  5187 I Telecom : : Sending phone-account intent as user
03-03 22:00:30.908  3611  3676 W WindowManager: Timeout waiting for drawn: undrawn=[Window{9847f79 u0 StatusBar}]
03-03 22:00:30.913  3611  5723 I Telecom : PhoneAccountRegistrar: [ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}(icon: Icon(typ=BITMAP size=72x72) -> Icon(typ=BITMAP size=72x72))]
03-03 22:00:30.923  3611  3678 I DisplayPowerController: Unblocked screen on after 1917 ms
03-03 22:00:30.990  3611  5723 I Telecom : : Sending phone-account intent as user
03-03 22:00:35.937  3611  5628 I Telecom : InCallController: Sending updateCall [39087055, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}] ==> [InCall@20, parent:null, children:[]]
03-03 22:00:35.941  3611  5628 I Telecom : InCallController: Components updated: [ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}]
03-03 22:00:35.962  3611  5628 I Telecom : InCallController: Sending updateCall [39087055, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}] ==> [InCall@20, parent:null, children:[]]
03-03 22:00:35.964  3611  5628 I Telecom : InCallController: Components updated: [ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}]
03-03 22:00:36.039  3611  5628 I Telecom : InCallController: Sending updateCall [39087055, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}] ==> [InCall@20, parent:null, children:[]]
03-03 22:00:36.041  3611  5628 I Telecom : InCallController: Components updated: [ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}]
03-03 22:00:36.068  3611  5628 I Telecom : InCallController: Sending updateCall [39087055, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}] ==> [InCall@20, parent:null, children:[]]
03-03 22:00:36.069  3611  5628 I Telecom : InCallController: Components updated: [ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}]
03-03 22:00:36.075  3611  5628 I Telecom : CallsManager: setCallState RINGING -> DISCONNECTED, call: [39087055, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:36.075  3611  5628 I Telecom : Event: Call 11: SET_DISCONNECTED, disconnected set explicitly> DisconnectCause [ Code: (MISSED) Label: () Description: () Reason: (INCOMING_MISSED) Tone: (-1) ]
03-03 22:00:36.077  3611  5628 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:786 android.content.ContextWrapper.sendBroadcast:401 com.android.server.telecom.CallLogManager.sendAddCallBroadcast:306 com.android.server.telecom.CallLogManager.logCall:196 com.android.server.telecom.CallLogManager.logCall:157 
03-03 22:00:36.121  3611  5628 I Telecom : InCallController: Sending updateCall [39087055, DISCONNECTED, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}] ==> [InCall@20, parent:null, children:[]]
03-03 22:00:36.125  3611  5628 I Telecom : InCallController: Components updated: [ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}]
03-03 22:00:36.127  3611  5628 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: false, mIsTonePlaying: false, call: [39087055, DISCONNECTED, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:36.127  3611  5628 I Telecom : CallAudioManager: updateAudioStreamAndMode : no ringing call
03-03 22:00:36.130  3611  5628 I Telecom : ViceNotificationImpl: onCallStateChanged newState = 7
03-03 22:00:36.134  3611  5628 I Telecom : InCallWakeLockController: Releasing full wake lock
03-03 22:00:36.140  3611  5628 I Telecom : MissedCallNotifierImpl: Adding missed call notification for [39087055, DISCONNECTED, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}].
03-03 22:00:36.144  3611  5628 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: false, mIsTonePlaying: false, call: null
03-03 22:00:36.144  3611  5628 I Telecom : CallAudioManager: updateAudioStreamAndMode : no ringing call
03-03 22:00:36.161  3611  5628 I Telecom : ConnectionServiceWrapper: Service unbound ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, from unbind.
03-03 22:00:36.170  3611  5628 I Telecom : Event: Call 11: DESTROYED, null
03-03 22:00:36.202  3611  5628 I Telecom : PhoneStateBroadcaster: Broadcasted state change: 0
03-03 22:00:36.202  3611  3671 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to ProcessRecord{53ca344 16900:com.android.systemui/u0a22} (pid=16900, uid=10022) requires android.permission.READ_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:36.202  3611  5628 I Telecom : ProximitySensorManager: All calls removed, resetting proximity sensor to default state
03-03 22:00:36.203  3611  3671 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to ProcessRecord{53ca344 16900:com.android.systemui/u0a22} (pid=16900, uid=10022) requires android.permission.READ_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:36.203  3611  5628 I Telecom : ProximitySensorManager: Proximity wake lock already released
03-03 22:00:36.206  3611  5628 I Telecom : InCallController: onCallRemoved: [39087055, DISCONNECTED, null, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:36.207  3611  5698 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to com.android.deskclock/.alarms.PhoneStateReceiver requires android.permission.READ_PRIVILEGED_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:36.220  3611  3611 I Telecom : MyHandler: MESSAGE_CALL_ENDED
03-03 22:00:36.222  3611  3611 I Telecom : ViceNotificationImpl: processNotification DEP null
03-03 22:00:36.231  3611  5714 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to com.android.deskclock/.alarms.PhoneStateReceiver requires android.permission.READ_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:36.242  3611  3611 D ZenLog  : disable_effects: 0|com.android.server.telecom|1|null|1000,callState
03-03 22:00:38.214  3611  3611 I Telecom : InCallController: Unbinding from InCallService ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}
03-03 22:00:40.482  3611  3611 D PushService: ======= action user present =======
03-03 22:00:40.483  3611  3611 D PUSH Logger: ======== LOGGING handle ========
03-03 22:00:42.801  3611  3669 W InputMethodManagerService: Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@711921c attribute=null, token = android.os.BinderProxy@ba84a43
03-03 22:00:45.152  3611  5657 W InputMethodManagerService: Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@8305187 attribute=null, token = android.os.BinderProxy@ba84a43
03-03 22:00:47.640  3611  5266 W InputMethodManagerService: Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@bf9e attribute=null, token = android.os.BinderProxy@ba84a43
03-03 22:00:50.299  3611  5266 W InputMethodManagerService: Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@2875b11 attribute=null, token = android.os.BinderProxy@ba84a43
03-03 22:00:50.687  3611  3611 I MQTTLoginReq: 登录失败 connect failure ; timeout
03-03 22:00:54.520  3611  5714 W InputMethodManagerService: Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@35dad50 attribute=null, token = android.os.BinderProxy@ba84a43
03-03 22:00:56.782  5699  5699 E ActivityThread: Failed to find provider info for com.android.firewall
03-03 22:00:56.789  3611  5724 I Telecom : : Adding new incoming call with phoneAccountHandle ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}
03-03 22:00:56.803  3611  5724 I Telecom : PhoneAccountRegistrar: SimCallManager queried, returning: null
03-03 22:00:56.810  3611  5724 I Telecom : Event: Call 12: CREATED, null
03-03 22:00:56.812  3611  3611 I Telecom : TelecomSystem: CallerInfoAsyncQuery.startQuery number=[8ec2db1633398cba4d9c0be3a539eafd78ad4e71] cookie=[4371851, NEW, null, tel:***********, A, childs(0), has_parent(false), [[Capabilities:]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:56.834  3611  5724 I Telecom : PhoneAccountRegistrar: SimCallManager queried, returning: null
03-03 22:00:56.837  3611  5724 I Telecom : CreateConnectionProcessor: Trying attempt CallAttemptRecord(ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0},ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0})
03-03 22:00:56.838  3611  5724 I Telecom : Event: Call 12: BIND_CS, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}
03-03 22:00:56.869  3611  3611 I Telecom : ServiceBinderConnection: Service bound ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}
03-03 22:00:56.869  3611  3611 I Telecom : Event: Call 12: CS_BOUND, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}
03-03 22:00:56.870  3611  3611 I Telecom : Event: Call 12: START_CONNECTION, tel:***********
03-03 22:00:56.887  3611  5187 I Telecom : PhoneAccountRegistrar: SimCallManager queried, returning: null
03-03 22:00:56.912  3611  5266 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: false, mIsTonePlaying: false, call: [4371851, NEW, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:56.912  3611  5266 I Telecom : CallAudioManager: updateAudioStreamAndMode : no ringing call
03-03 22:00:56.930  3611  3611 I Telecom : Call: CallerInfo received for tel:***********: com.android.internal.telephony.CallerInfo@327edbd { name null, phoneNumber non-null }
03-03 22:00:56.931  3611  3611 I Telecom : CallsManager: setCallState NEW -> RINGING, call: [4371851, NEW, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:56.957  3611  3611 I Telecom : Event: Call 12: SET_RINGING, successful incoming call
03-03 22:00:56.968  3611  3611 I Telecom : PhoneStateBroadcaster: Broadcasted state change: 1
03-03 22:00:56.970  3611  5267 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to ProcessRecord{53ca344 16900:com.android.systemui/u0a22} (pid=16900, uid=10022) requires android.permission.READ_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:56.971  3611  5267 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to ProcessRecord{53ca344 16900:com.android.systemui/u0a22} (pid=16900, uid=10022) requires android.permission.READ_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:56.972  3611  5267 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to com.android.deskclock/.alarms.PhoneStateReceiver requires android.permission.READ_PRIVILEGED_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:56.977  3611  3611 I Telecom : InCallController: Found default-dialer's In-Call UI: ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}
03-03 22:00:56.979  3611  3611 I Telecom : InCallController: Attempting to bind to [def-dialer] InCall ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}, with Intent { act=android.telecom.InCallService cmp=com.android.dialer/com.android.incallui.InCallServiceImpl }
03-03 22:00:57.006  3611  3611 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: false, mIsTonePlaying: false, call: [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:57.009  3611  3611 I Telecom : InCallWakeLockController: Acquiring full wake lock
03-03 22:00:57.013  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1341 android.content.ContextWrapper.bindService:604 com.android.incallui.InCallPresenter.bindImsService:198 com.android.incallui.InCallPresenter.setUp:300 com.android.incallui.InCallServiceImpl.onBind:71 
03-03 22:00:57.013  3611  3611 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: false, mIsTonePlaying: false, call: [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:57.016  3611  5723 W BroadcastQueue: Permission Denial: receiving Intent { act=android.intent.action.PHONE_STATE flg=0x10 (has extras) } to com.android.deskclock/.alarms.PhoneStateReceiver requires android.permission.READ_PHONE_STATE due to sender android (uid 1000)
03-03 22:00:57.022  3611  3611 I Telecom : Event: Call 12: START_RINGER, null
03-03 22:00:57.024  3611  3611 I Telecom : CallAudioManager: setIsRinging false -> true (call = [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}])
03-03 22:00:57.025  3611  3611 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: true, mIsTonePlaying: false, call: [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:00:57.026  3611  3611 I Telecom : CallAudioManager: updateAudioStreamAndMode : ringing
03-03 22:00:57.026  3611  3611 I Telecom : CallAudioManager: requestAudioFocusAndSetMode : requesting stream: STEAM_NONE -> STREAM_RING
03-03 22:00:57.030  3611 17473 I Telecom : AsyncRingtonePlayer: Play ringtone.
03-03 22:00:57.093  3611  3611 I Telecom : InCallController: onConnected to ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}
03-03 22:00:57.096  3611  3611 I Telecom : InCallController: Adding 1 calls to InCallService after onConnected: ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}
03-03 22:00:57.123  3611  3611 I Telecom : InCallController: Calling onAudioStateChanged, audioState: null -> [AudioState isMuted: false, route: EARPIECE, supportedRouteMask: EARPIECE, SPEAKER]
03-03 22:00:57.129  3611  3611 I Telecom : InCallController: onCanAddCallChanged : true
03-03 22:00:57.163  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startActivity:663 android.content.ContextWrapper.startActivity:331 com.android.incallui.InCallPresenter.showInCall:1512 com.android.incallui.InCallPresenter.startUi:1447 com.android.incallui.InCallPresenter.startOrFinishUi:1343 
03-03 22:00:57.164  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startActivity:678 android.app.ContextImpl.startActivity:664 android.content.ContextWrapper.startActivity:331 com.android.incallui.InCallPresenter.showInCall:1512 com.android.incallui.InCallPresenter.startUi:1447 
03-03 22:00:57.171  3611  3669 W InputMethodManagerService: Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@c841775 attribute=null, token = android.os.BinderProxy@ba84a43
03-03 22:00:57.173  3611  5698 I ActivityManager: START u0 {act=android.intent.action.MAIN flg=0x10040000 cmp=com.android.dialer/com.android.incallui.InCallActivity (has extras)} from uid 1000 on display 0
03-03 22:00:57.298  3611 17473 I Telecom : AsyncRingtonePlayer: Repeat ringtone.
03-03 22:00:58.390  8919  8919 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:771 android.content.ContextWrapper.sendBroadcast:396 android.app.Activity.sendHideNavBarBroadcast:1322 android.app.Activity.onResume:1300 com.android.incallui.InCallActivity.onResume:334 
03-03 22:01:01.878  3611  5723 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: true, mIsTonePlaying: false, call: [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:01:01.879  3611  5723 I Telecom : CallAudioManager: updateAudioStreamAndMode : ringing
03-03 22:01:01.879  3611  5723 I Telecom : Event: Call 12: STOP_RINGER, No more ringing calls found
03-03 22:01:01.880  3611 17473 I Telecom : AsyncRingtonePlayer: Stop ringtone.
03-03 22:01:01.882  3611  5723 I Telecom : CallAudioManager: setIsRinging true -> false (call = [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}])
03-03 22:01:01.887  3611  5723 I Telecom : CallAudioManager: updateAudioStreamAndMode :  mIsRinging: false, mIsTonePlaying: false, call: [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:01:01.889  3611  5723 I Telecom : CallAudioManager: requestAudioFocusAndSetMode : requesting stream: STREAM_RING -> STREAM_VOICE_CALL
03-03 22:01:01.892  3611  5723 I Telecom : CallAudioManager: setInitialAudioState : audioState = [AudioState isMuted: false, route: EARPIECE, supportedRouteMask: EARPIECE, SPEAKER], call = [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}]
03-03 22:01:01.892  3611  5723 I Telecom : CallAudioManager: setSystemAudioState: changing from [AudioState isMuted: false, route: EARPIECE, supportedRouteMask: EARPIECE, SPEAKER] to [AudioState isMuted: false, route: EARPIECE, supportedRouteMask: EARPIECE, SPEAKER]
03-03 22:01:01.892  3611  5723 I Telecom : Event: Call 12: AUDIO_ROUTE, EARPIECE
03-03 22:01:01.897  3611  5723 I Telecom : Event: Call 12: REQUEST_ACCEPT, null
03-03 22:01:02.327  3611  5628 I Telecom : InCallController: Sending updateCall [4371851, RINGING, com.android.phone/com.android.services.telephony.TelephonyConnectionService, tel:***********, A, childs(0), has_parent(false), [[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_SPEED_UP_MT_AUDIO]], false, ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, [356a192b7913b04c54574d18c28d46e6395428ab], UserHandle{0}] ==> [InCall@22, parent:null, children:[]]
03-03 22:01:02.333  3611  5628 I Telecom : InCallController: Components updated: [ComponentInfo{com.android.dialer/com.android.incallui.InCallServiceImpl}]
